word,x_coord,y_coord,word_count,rank
kore_rawa,-19.060244,-18.397160999999997,377,361
eke,0.36489445,-9.725677000000001,374,362
poraka,-69.81983000000001,-11.660692,369,363
ū,8.07364,-3.57206,369,364
māngai,-21.853254,46.76613,367,365
whakapae,-19.834805,-15.760807000000002,366,366
wehe,11.299233000000001,-4.587517299999999,366,367
kākahu,14.603991500000001,-44.852646,365,368
āti_awa,41.799279999999996,23.762081,365,369
otirā,-4.89506,4.197623999999999,362,370
whakamārama,-44.457405,15.510467000000002,362,371
pupuri,-12.426806,-28.801690999999998,358,372
āhei,-18.774763,-28.264381,358,373
rautau,1.1790171999999999,-6.9635105,358,374
niu_tīreni,-41.748870000000004,37.886036,352,375
āiwi,-44.404385,-17.13792,352,376
ngahere,9.5854435,-65.67835,351,377
tainui,59.47101,22.721197,351,378
pou,32.922447,-39.145374,348,379
ngata,-13.846685,53.893919999999994,347,380
raruraru,-33.957363,-5.2724686,347,381
ārahi,-8.725060000000001,12.363936,345,382
kawe,-13.05718,-0.34402716,345,383
kaiwhakahaere,-23.199959,42.1529,345,384
whakahokia,-19.216894,3.3703892,343,385
whanaunga,42.613285,29.259828999999996,340,386
kūmara,4.5194683,-54.186268000000005,338,387
neke_atu,-19.834332,-42.538509999999995,336,388
mahia,-16.762863,-52.319846999999996,335,389
poari,-29.509478,42.156048,335,390
āperira,28.285278,8.24578,335,391
hawaiki,33.705055,-26.494196000000002,334,392
pounamu,11.826941,-48.105476,334,393
tua_atu,-8.642822,-24.385267000000002,333,394
mārama,-29.118792,-24.836385999999997,333,395
ngāti_raukawa,41.996109999999994,24.829386,333,396
tūtaki,6.038304,8.362167999999999,332,397
oti,-3.0570443,-14.907639999999999,330,398
tīpuna,33.41682,-25.163397,329,399
tohutohu,-42.74374,-4.103798,329,400
piki,-0.04296425,-10.824602,326,401
pōti,-25.879,47.63515,326,402
tōrangapū,-52.446064,-23.27786,326,403
tūnga,-20.901957,40.909485,324,404
whare_karakia,42.721687,8.836503,322,405
haki,-11.035630000000001,15.373860999999998,322,406
tauranga,56.210888,-1.9050201,321,407
inā,-11.302935,-22.371225,320,408
tūru,-25.728045,47.593884,320,409
nuku,12.026209,-5.8076034000000005,319,410
whakataunga,-59.28725,-5.623635299999999,317,411
whakaritea,-21.942196,9.221677,316,412
pānui,-51.702663,19.388025,316,413
maehe,28.960617,7.881435400000001,316,414
wairua,-35.542828,-24.343946,315,415
whiti,5.5439004999999995,24.64665,314,416
hōiho,7.6680455,-38.244133000000005,313,417
kōrero_tuku_iho,-39.3612,-15.664133999999999,313,418
kino,-23.543464999999998,-16.187251999999997,312,419
āpiha,-38.848209999999995,40.16597,311,420
kaihautū,-3.2805142,28.20337,309,421
kāwana,7.238345,33.400238,307,422
whakaaetia,-24.328253,-1.7245665000000001,307,423
pēpuere,28.083414,7.981141,305,424
ngāti_maniapoto,39.52514,22.922112,305,425
māui,36.232452,-25.592339000000003,304,426
ō,-6.794668700000001,-23.684904,303,427
ahitereiria,-24.727114,30.673801,302,428
kōmihana,-59.04178,-0.49741128,302,429
whakanui,-13.716839000000002,17.971268,300,430
ahi,23.202254999999997,-16.242017999999998,300,431
haka,-36.29233,21.831896,300,432
hānuere,28.518666999999997,8.575087,300,433
hūrae,28.939133,9.001218,300,434
taki,12.590636,11.667219000000001,299,435
whakatakoto,-48.865765,-8.884457000000001,299,436
hokianga,58.019009999999994,-2.2979414,298,437
tae_noa,3.646475,-9.933139,298,438
whanga,52.05396,-15.987507999999998,297,439
mokopuna,28.973846,47.298794,296,440
noema,29.077723,8.703992999999999,296,441
tō_rāua,33.61132,19.273447,294,442
hononga,-41.755074,-19.482464,293,443
hoariri,22.420792000000002,-13.15891,292,444
karaitiana,-11.110144,41.450404999999996,291,445
tāwāhi,0.89070904,-30.4478,290,446
waipounamu,62.193090000000005,-12.95978,288,447
oketopa,28.072585999999998,9.359229,287,448
tīhema,27.8502,9.083314999999999,287,449
tokotoru,25.100033,45.457240000000006,287,450
kāreti,-15.633070000000002,31.97131,286,451
puea,-1.7645375,31.773108,285,452
tawhito,-37.200485,-39.180996,285,453
tuhinga,-47.329044,19.503798,285,454
tonoa,-21.196259,5.838232,284,455
tuna,9.026297999999999,-61.36785,283,456
tuakana,20.341215,54.526405000000004,283,457
tere,-15.045274,-30.804083000000002,282,458
tinana,19.898542000000003,-40.819065,281,459
aroha,-22.335404999999998,-11.913819,281,460
tāwhiao,2.9470017000000004,32.36614,281,461
ōrau,-20.8861,-40.684963,280,462
hauora,-53.7488,-24.096338,280,463
titiro,-27.469555,-24.137154000000002,279,464
matauamāui,56.949528,3.899206,279,465
aro,-28.401148,-9.021749,278,466
hāunga,-17.114422,-22.020006,276,467
tohorā,33.91013,-28.555172,276,468
kuini,2.2122132999999997,36.300216999999996,276,469
hokohoko,1.7300146,-39.095596,275,470
tōna_whaea,20.717010000000002,51.221542,275,471
oranga,-21.628273,-33.42328,274,472
karanga,4.0079803,19.614424,274,473
hapori,-54.333767,-23.601979999999998,274,474
rūnanga,-29.88637,44.78663,274,475
nga,-10.46331,-9.978588,273,476
pēwhairangi,57.969803000000006,-1.9082787,273,477
whakawhiti,10.7702,-10.474184,273,478
heretaunga,56.89889,4.380061,273,479
uaua,-22.081034,-27.167593,271,480
kau,-14.284583,-43.14517,271,481
rāwhiti,57.356030000000004,-11.98674,271,482
puta_noa,2.977986,-27.107546000000003,270,483
ngāpuhi,43.383755,26.879513,269,484
tāmaki,55.896023,-4.424857599999999,269,485
wai_pounamu,61.397285,-14.210981,266,486
tai,45.667970000000004,-19.098295,265,487
tangi,22.62559,-38.452633,265,488
kurī,4.4838624000000005,-50.39634,264,489
hepetema,28.554869,9.467072,264,490
hauhau,24.054285,14.05773,264,491
taupō,48.29217,-11.43435,263,492
taniwha,36.047638,-27.477182,263,493
na,9.621177000000001,31.633081,263,494
kiore,4.142816000000001,-50.864864000000004,262,495
pokapū,6.307447,-11.056771000000001,261,496
tangohia,-17.75062,5.3202724,261,497
whakahau,-28.196641999999997,-1.3778611,260,498
rata,0.519646,32.67289,259,499
toko,-13.314657,7.037773599999999,259,500
waiho,-16.193876,-1.7601586999999999,258,501
ringa,18.465892999999998,-39.306885,257,502
kētia,-3.8942504000000002,1.82827,257,503
peretānia,-40.864940000000004,36.913779999999996,256,504
haina,-67.880196,1.4293021000000001,256,505
wairoa,53.871444999999994,4.428751999999999,255,506
ākuhata,27.682297,9.708053,255,507
hōu,-49.860447,-33.92523,253,508
tira,13.388257999999999,12.084006,252,509
ina,-6.2616305,-16.902186999999998,252,510
tonutia,-4.134136,1.1356121000000001,251,511
kāti,-0.649898,13.057623,251,512
aute,-15.544955999999999,31.964990000000004,249,513
tawhiti,48.309554999999996,-26.013918,248,514
uta,47.842003000000005,-20.133644,247,515
moea,23.504261,48.41278,246,516
whakatipu,-9.697818,-48.407204,245,517
tērā_pea,-0.49923270000000003,0.76159817,245,518
whare_taonga,-25.964584,19.717297,243,519
waenga,18.092028,-3.0737584,243,520
whakawhiwhia,-20.801067,23.426613,243,521
pōmare,26.894987,27.481659000000004,242,522
raupatu,-63.459167,-7.832389999999999,241,523
whakaari,-40.220615,25.675388,241,524
pau,-0.7993745,-15.209003,238,525
ariki,46.219173,50.330172999999995,238,526
urupā,39.57229,7.240099400000001,237,527
hoatu,-18.499931,5.274172,236,528
manuhiri,-9.492431,18.713219,236,529
au,-5.266657,-30.804209999999998,236,530
pātata,42.157790000000006,-8.290249000000001,236,531
putanga,-0.96348125,-4.700302,235,532
hē,-21.21978,-17.065382,235,533
tutuki,-30.383436,-4.317572,235,534
taupori,-21.111296,-40.591763,234,535
ngāti_tūwharetoa,50.021984,38.115623,234,536
whaea,21.645775,51.25071,234,537
tōna_pāpā,18.546394,53.170677000000005,234,538
whakatika,7.7749690000000005,-8.428749,233,539
eka,-70.30726,-12.502352,229,540
motuhake,-47.410854,-0.5956971999999999,229,541
ngāti_whātua,43.572803,26.48879,229,542
hopu,8.163061,-49.110896999999994,228,543
hēnare,9.624997,54.41076999999999,227,544
wānanga,-25.922937,17.819809,226,545
£,-67.12884,-18.417007,226,546
koe,-5.323428599999999,-30.574016999999998,225,547
ārohe,-30.324978,42.18032,225,548
manaaki,-39.722183,-5.5747795,225,549
moko,-43.292320000000004,11.018394,224,550
peka,6.3369102,15.595757,224,551
whakaora,-19.721872,-32.57582,224,552
whakaako,-46.898846,-22.044939000000003,224,553
whakauru,-1.7994720000000002,-2.200613,223,554
tuhituhi,-44.387436,18.886492,223,555
āpirana_ngata,-13.945991500000002,53.93026700000001,222,556
whakatāne,55.543518000000006,-2.5416567000000003,222,557
hoani,9.622664,52.671440000000004,222,558
tauiwi,-15.325332000000001,-20.132901999999998,221,559
ōrite,-25.846268,-28.586643,220,560
rārangi,-6.015226,-3.2771206,220,561
kāpene,1.994893,46.197628,218,562
poropiti,-6.199403299999999,43.348495,218,563
tupu,11.832824,-3.2219374,217,564
waihoki,-5.1217365,-15.357949,216,565
mātua,-1.2371988,20.771801,215,566
pakanga_tuarua,5.751284,-5.042733999999999,215,567
rangitāne,45.002506,23.79224,215,568
wherowhero,2.8548433999999996,33.73455,215,569
tangihanga,-8.286118,18.66593,213,570
whakaaturanga,-50.372673,13.58844,212,571
uniana,-56.80335600000001,-14.885299,212,572
māra,7.1991515,-63.83181,211,573
mīhana,-12.041145,37.6416,211,574
tumuaki,-22.951523,42.597916,211,575
whaikōrero,-36.910835,16.491709,211,576
ōtākou,63.394024,-14.075828,209,577
tohua,-22.30888,10.512713,209,578
hēkeretari,-23.426748,42.277640000000005,209,579
whakarongo,-36.439587,15.409120999999999,208,580
harakeke,12.313260000000001,-55.041644999999995,207,581
muri_iho,2.9551542,1.7723324,207,582
kia_kaua,-24.584851999999998,-3.567042,206,583
teina,20.39108,54.78305400000001,206,584
tāia,-49.077774,18.354414000000002,206,585
utua,-67.37042,-18.420412,206,586
whakahoki,-14.050015,-0.7817706,205,587
kawea,-15.602208,2.6951485,204,588
toro,11.76816,-7.079453999999999,204,589
whakamātau,-28.132034,-4.245506,204,590
pae,45.204273,-21.010437,203,591
tohe,-31.146889,-6.809711500000001,203,592
neke,11.925216,-4.807440799999999,203,593
kararehe,-2.0169148,-56.500690000000006,202,594
kāwhia,53.324569999999994,-3.3375034,202,595
karangatia,6.6206326,6.048286,202,596
hōtaka,-50.880375,12.397542999999999,202,597
pito,41.982994,-24.960192000000003,201,598
māmā,-9.310872,-47.616688,200,599
ono,3.9058626000000003,-15.922572,200,600
wharenui,34.97955,-42.52805,200,601
whakaputa,-47.240665,17.771791,199,602
inarā,-6.1661544,5.4555078,198,603
kupe,37.785877,-24.692781,198,604
tango,-14.150392000000002,-2.0231788,197,605
ō_rātau,9.619273,11.115364999999999,197,606
painga,-21.770977,-33.25397,196,607
hauraki,54.141980000000004,-9.331733999999999,196,608
ngāti_awa,47.792377,34.75909,196,609
rapu,-18.201520000000002,-33.060402,195,610
kuhu,11.0179615,-10.598967,195,611
pirimia,-22.811682,54.708369999999995,194,612
mehemea,-23.417984,-4.5555406,194,613
maori,-52.18618,28.006403000000002,193,614
mere,23.483171,54.431828,193,615
hokonga,-64.806915,-4.827611,193,616
tiamana,-25.771810000000002,42.529742999999996,193,617
tuhia,-49.110054,18.529808,192,618
wehenga,7.788336800000001,-0.5953866999999999,192,619
rangatahi,-33.665752000000005,27.845165,192,620
ngākau,-21.424139,-13.416366,191,621
aroaro,-64.88750999999999,0.13544583,191,622
reta,-52.326565,20.66891,191,623
hīkoi,9.551751,-11.728266,190,624
eruera,2.414901,54.581512,189,625
tō_rātau,9.740967,11.275928,189,626
kiri,19.056348999999997,-49.089622,188,627
taitara,-68.17782,-8.513574,188,628
here,-12.056616,-28.938278000000004,188,629
whakakotahi,-36.484753000000005,-0.50969285,188,630
kōiwi,24.435625,-46.695423,187,631
mākarini,9.7613125,33.90701,187,632
taumata,-0.9660056,-8.930809,187,633
