word,x_coord,y_coord,word_count
moemoe,18.344177,-22.874273,25
tōhē,53.727978,25.44376,25
tīkapa,51.105137,-14.788212,25
rangirua,-28.842178,-18.202595,25
takahitanga,-56.770393,-9.853443,25
whakamahana,19.87212,-54.708523,25
whaipara_tangata,-36.131786,-41.15323,25
rangihoua,43.93859,-5.266739,25
hoea,34.295116,-20.73812,25
māmari,56.57515,24.376925,25
houmaitawhiti,25.939121,-54.804173,25
waitomo,48.90399,1.1508342,25
puāwai,-28.28616,-33.948124,25
waimā,42.062954,-4.147548,25
mōtatau,49.996227,2.5328102,25
māwhera,55.218304,-18.956497,25
haumaru,-14.563674,-34.36145,25
kārearea,35.553593,6.3088617,25
upoko,-3.7591403,-4.568399,25
tu,-49.024593,25.44146,25
naomia,16.789347,-50.021793,25
whakarākai,11.601727,-42.873425,25
ōna_pūmanawa,-34.57891,-23.126534,25
tāpiritia,-18.46661,6.840363,25
whatinga,-69.07286,-2.9137976,25
pokea,-12.1718235,-44.64416,25
āta_tirohia,-61.283722,7.929538,25
haumia,27.540459,-25.811024,25
tētē,17.675194,-61.97439,25
koru,-5.593689,-8.227428,25
maringi,16.778278,-33.75996,25
kereama,12.483196,52.318684,25
kohaina,-16.529156,7.644559,25
ngāti_toarangatira,46.6727,26.054464,25
puhiwahine,41.208614,47.78447,25
poata,4.7597303,45.640965,25
make,-54.117184,29.704262,25
moumou,-25.81497,-17.950474,25
ruawharo,52.80065,22.309948,25
aratakina,25.794804,-6.504271,25
rōpū_paionia,13.34995,17.612724,25
māhita,-20.327335,34.21008,25
rorohiko,-48.13158,-25.352232,25
whakawhitiwhiti_whakaaro,-37.972275,1.3828574,25
tāina,27.849014,51.27547,25
rōpū_rangatahi,-33.096573,35.34021,25
ihi,37.62788,48.220287,25
horopaki,-38.93064,-33.876,25
tūtūā,14.699148,-32.121567,25
whakahētanga_hoko_whenua,-25.478474,52.147026,25
kura_māhita,-20.54847,33.86178,25
tama_mātāmua,29.878819,54.615223,25
hēni_materoa,10.736013,54.16488,25
whakahētia,-61.084583,6.616256,25
tautōhito,-34.07602,18.822687,25
kairaranga,-35.96722,-36.300343,25
reiti,-63.118538,-14.193625,25
whakawākia,-64.03106,7.3182454,25
māoritanga,-41.845543,-27.2437,25
maioha,15.609793,56.521877,25
tata_paunga,2.9290068,0.041887876,25
karaihe,-11.724896,-61.44583,25
okataina,49.55915,3.5090573,25
kaniātakirau,39.63096,48.813343,25
poukai,-13.458879,20.839308,25
aokapurangi,39.519287,47.63571,25
korou,19.837654,33.42268,25
karaitiana_takamoana,12.014718,37.133602,25
hēnare_tomoana,10.136557,48.690456,25
rangitaamo,12.753268,61.96279,25
tāmairangi,48.231346,24.374813,25
pakipūmeka,-47.20806,23.728943,25
panonitanga,-51.482697,-27.307598,24
unuhia,-19.96958,-2.1380892,24
kōpura,7.040498,-55.681545,24
kūaha,31.165829,-44.878323,24
pūpū,9.912124,-58.624153,24
whakatō_kai,4.964097,-61.681038,24
hae,2.815608,-52.109062,24
whakararo,50.877644,-19.95321,24
pīhopa_herewini,23.400362,21.655529,24
patupatua,33.203487,-55.488953,24
parauri,11.38883,-58.08515,24
maharatanga,-13.703556,12.487162,24
tararua,53.16529,-16.853758,24
parapara,29.099401,-23.959764,24
patupatu,20.911095,-65.441795,24
whakatūngia,27.71083,2.687349,24
matiu_rata,-19.280226,48.053856,24
tetahi,28.080511,-39.840393,24
tūwatawata,51.974022,-26.231134,24
maire,30.331354,39.488983,24
kaupeka,-3.4418967,-46.88958,24
wharau,39.661118,-40.23373,24
paku_iho,-14.728505,-44.72296,24
kiekie,12.240586,-57.49649,24
whakangaro,-4.453738,-50.244423,24
kaumātuatanga,15.144728,7.01075,24
toitehuatahi,56.775326,26.386988,24
huarere,12.591019,-35.408173,24
pōkia,8.01267,-21.116928,24
purotu,-4.3650913,-38.297523,24
rāhera,28.265215,56.39852,24
ōna_makawe,22.27092,-44.66828,24
rarohenga,35.10944,37.718544,24
kēnana,-2.1471887,51.787045,24
whakautua,-19.311272,-7.1574183,24
pou_haki,8.930695,27.740776,24
rohenga,-65.78849,-9.336091,24
polynesian,-49.022945,22.126719,24
mataara,-30.361906,1.3195275,24
umuroa,39.352585,3.4673898,24
tahitia,38.059628,0.76595443,24
wairewa,42.542038,-13.683377,24
hoki_whakamuri,25.926468,-9.446997,24
ō_rātou_tīpuna,-13.602328,-12.905649,24
tekau_mā_iwa,0.87762535,-0.50951767,24
whakairohia,29.62625,-42.055977,24
wairua_auaha,-38.412205,-33.235924,24
whakahiato,-48.224243,-6.1521907,24
pahī,42.300694,-13.666868,24
urungi,7.7911925,-46.477863,24
tipa,8.944937,33.201588,24
tuwheratanga,-45.880943,-25.86658,24
home,-40.947605,29.888618,24
whakarerekētia,-57.321163,5.3112655,24
hīra,-20.522537,27.175945,24
ihowā,-10.289164,46.28832,24
whānuitanga,-45.24244,-30.492851,24
hīmene,-40.86843,20.398664,24
whitiorongomai,7.2341866,39.928238,24
pēpi,-9.323534,-42.42821,24
kaiwhakaari,-41.980484,25.338255,24
ōpera,-40.08218,29.663929,24
atamira,-43.765903,25.318928,24
mātai,-49.404053,-20.525938,24
pākihiwhakatekatekaawaitaha,60.68493,-16.527525,24
katikati,53.46256,-12.676923,24
taipari,27.41439,56.657776,24
tukumana,13.252351,56.933125,24
pakangatia,22.69709,-6.1373816,24
rangitukia,43.02058,4.266758,24
rotomahana,47.389713,-15.160194,24
hohoro,-27.704079,-18.985332,24
hineitūrama,30.620665,56.823345,24
itari,13.512431,16.479185,24
huatahi,22.314024,55.9883,24
rangapū,-50.928215,4.510867,24
āpiha_toko,-21.956186,36.86972,24
mīria,16.842451,61.315895,24
kiti,20.797737,44.79788,24
piriniha,2.2677474,44.306637,24
wirihana,11.874531,56.229824,24
whakatapu,-29.37588,4.5884924,24
mārenatia,13.03405,43.425873,24
whakapāpā,9.360948,-5.7037315,24
tāhiwi,4.618953,48.227203,24
whakaurunga,-55.84845,-18.286734,24
whakaparahako,-31.938103,-17.081526,24
pou_kara,9.0081215,27.990658,24
ākuanei_pea,18.362741,45.812954,24
mākere,26.349388,56.16346,24
tirikātene,-20.195322,50.250515,24
kakapi,28.509169,58.89556,24
wharetutu,31.838655,53.98375,24
nākahi,9.828377,22.794151,24
pātete,-14.332468,45.025383,24
kaiwhakataki,-45.261017,24.308475,24
pātaka_kai,54.510284,-24.040358,23
whakamātauria,-20.189295,-3.9688842,23
moana_uriuri,9.021254,-63.7883,23
pērātia,-18.271349,-6.2620564,23
rarahi,7.0912805,-66.16757,23
raupō,13.330423,-58.183628,23
kākahi,22.57488,-55.423744,23
tāmure,29.121418,-23.5511,23
hīkina,31.369925,-53.409714,23
whakanikoniko,-36.01269,-41.291748,23
tokerau,58.4515,-12.820386,23
kaupapa_ahuwhenua,-60.609,-20.331339,23
ranei,-6.2769275,-42.05133,23
kikorangi,2.5200377,-65.247475,23
koro,-0.059096105,56.08157,23
torotoro_haere,2.7130904,10.60599,23
uia,-18.208004,-9.755499,23
kuhuna,-29.05728,-47.349968,23
whakakeke,-34.36371,-8.945023,23
pēhia,7.8048615,-20.945997,23
arotahi,-59.81833,-26.93024,23
pāpaku,12.370295,-63.543343,23
tūhuratia,-5.1457634,-47.92668,23
porowhita,31.615852,-42.67886,23
pakipaki,5.3926587,60.94081,23
tūkinotanga,-11.280058,-33.473892,23
rāwaho,19.234587,-15.105621,23
pakupaku_noa,-12.703227,-41.751526,23
karu,24.055542,-54.48455,23
pīpīwharauroa,-50.434673,21.20193,23
nānā,-44.527695,-13.937558,23
ngāti_ranginui,50.19221,31.517776,23
korikori,-5.0706086,-49.07176,23
angitū,-52.27433,-20.60508,23
tautohea,-62.00353,5.8100686,23
witi_ihimaera,-45.453224,21.476635,23
ngati,51.350327,37.67686,23
pirinoa,50.879017,3.9473848,23
tarea,-27.208895,-15.720017,23
hunaia,26.904139,-36.693825,23
tou,15.916112,-41.185177,23
hiranga,-35.199574,-19.834341,23
paewai,2.79618,49.422318,23
wāwāhia,-18.679268,-3.471525,23
tuia,18.579977,-50.632637,23
katinga,-9.234922,30.7772,23
tekaumārua,-11.551114,47.058495,23
hauraro,25.449623,-6.347851,23
tūrangi,53.906693,6.6781955,23
werawera,25.118572,-23.391277,23
hautaka,-49.272,22.19645,23
poutini_ngāi_tahu,61.77205,14.7071905,23
wharekura,40.068787,11.575238,23
koutu,45.97357,-4.758394,23
hainahia,-66.953026,2.8389823,23
mate_manawa,15.888839,3.0607867,23
whakakorenga,-53.78195,-1.3524283,23
we,-49.988216,27.95227,23
pitoone_petone,47.86597,4.585256,23
whakaputahia,-48.577255,21.837795,23
poronihia_tata,50.218994,-22.642405,23
tiketike,-2.7706645,-19.18494,23
uriohau,49.575024,27.500757,23
rumaki,7.2080426,-56.546127,23
takanga,0.7154481,4.7069154,23
āpihai,43.26764,52.417343,23
rukupō,10.687084,24.970333,23
niu_tireni,-43.94939,37.79232,23
manawapā,-31.079245,-8.241408,23
ngāpiki,14.400144,45.864124,23
taumutu,49.01678,-3.1280382,23
tokoiwa,25.02077,46.415558,23
waipukurau,52.41843,8.337359,23
ure,37.341225,41.570324,23
wera_hauraki,46.79239,29.430054,23
waipatu,-13.858649,24.77846,23
kōhurutia,30.476265,-9.912134,23
ito,19.078749,9.001592,23
wākana_völkner,27.579222,18.817354,23
urutomo,25.62081,-2.6673841,23
peti,26.138638,50.2887,23
kereme,-59.056126,-7.1230392,23
puni_kōkiri,-51.20014,4.7729826,23
tinitini,16.34521,0.8799747,23
komiti_tohutohu,-28.644258,41.313385,23
anā_kē,-50.722782,-24.65418,23
kairīpoata,-46.16366,21.497248,23
erangi,-15.401642,-16.37935,23
whakahāwea,-31.884771,-16.949757,23
kirimina,-56.851383,-5.3301873,23
ākuanei,20.95535,35.695034,23
hīpango,23.457788,21.812176,23
tareahi,30.698088,54.01429,23
takamoana,13.041221,37.2641,23
tarapīpipi,7.5428715,43.75785,23
whakarauora,-32.690193,-18.005865,23
marutūāhu,43.501194,34.19801,23
moko_kauae,29.844643,42.523186,23
tuini_ngāwai,7.350542,58.187946,23
mahuru,-16.804142,19.596344,22
tahito,-35.403778,-40.604275,22
poutūterangi,-16.923664,19.011261,22
moutere_ririki,50.450546,-22.511942,22
ipo,34.96873,48.07172,22
ōku,-7.054147,-31.75492,22
makuru,-1.4885976,-49.079082,22
pukepuke,53.14953,-20.485312,22
whakatōngia,-1.9907163,-50.276577,22
raweke,-30.606054,-28.644217,22
tapuae,27.323568,-49.65931,22
whakahāngai,-49.906063,-15.062374,22
kono,20.255905,-51.50572,22
aitanga,11.901613,-35.34458,22
anuanu,-4.722219,-41.21292,22
mōunu,20.145313,-53.096764,22
ngāti_rāhiri,49.08512,29.776686,22
ruapekapeka,30.915688,-1.9699527,22
ngaruroro,50.215183,-8.057521,22
kōnae,-46.853977,27.163666,22
koinā,10.4412565,-23.227158,22
kahutiaterangi,38.01296,42.076317,22
neherā,-37.319702,-21.95788,22
ahurewa,-35.64634,-15.505088,22
poho,52.81275,15.525529,22
papatipu,62.361046,7.694445,22
taurapa,38.520138,-32.397766,22
mahuika,37.540455,44.11295,22
korimako,-44.914894,27.058216,22
nohinohi,-9.905147,-43.24739,22
tui,-47.26175,27.317911,22
tope,24.042294,-61.412514,22
manu_aute,31.081232,-33.77988,22
tamariki_tokorima,26.386028,49.634136,22
ahumoni,-57.901016,-25.825071,22
whakahere,14.54377,-39.373714,22
whai_kiko,-38.30308,-30.005808,22
tohia,46.998444,46.330452,22
hineteiwaiwa,32.075775,41.503635,22
whakarewaina,-16.82993,18.544626,22
whakaterāwhiti,49.667053,-20.884005,22
kāuta,-23.14197,-53.478394,22
meneti,-21.611296,-48.106373,22
pāhau,21.782639,-45.14434,22
torutoru,31.162369,-5.860536,22
hoahoanga,-48.130028,-25.509508,22
huritau,-14.368549,19.748686,22
waihangatanga,-17.645575,38.944576,22
nekenga,14.281738,0.51849276,22
pita_pereiha,-23.340954,54.572483,22
kārangaranga,62.30778,7.0319557,22
raupapa,-27.274996,-46.469704,22
rōpū_poronihiana,-51.164867,23.644575,22
mōtītī,38.26825,-3.6499794,22
māreikura,12.763618,56.462444,22
pīkau,-37.592716,-10.203495,22
raharuhi_rukupō,20.5362,61.86058,22
mokopuna_tuarua,23.307716,56.308426,22
tūria,15.029589,26.701534,22
kaituku,-53.96152,-8.251308,22
tāwai,19.17076,59.00314,22
kaihū,51.08036,-11.197885,22
kohimarama,-13.984921,24.481554,22
aweawe,28.342062,61.965588,22
hūnga,46.261414,-13.874881,22
hoani_waititi,-17.28295,28.677784,22
rota,-10.700369,33.62519,22
rika,34.73059,46.41387,22
amohau,22.871815,58.773514,22
whakataetaetanga,-26.101185,33.035786,22
māhorahora,-29.24906,-25.824724,22
whakaūngia,-59.421417,14.210574,22
koaea,-39.610497,29.490854,22
rēnata_kawepō,12.627182,36.89117,22
tukunga_iho,-27.941925,53.030827,22
piipi,0.37430537,12.3577175,22
mōnita,1.6980757,48.54544,22
horotiu,49.181587,0.15663707,22
hāmi,-3.1446288,16.245005,22
rangiuia,11.868166,26.85297,22
rongonga,28.17206,23.487343,22
rehutai,8.414489,59.718838,22
whakanoa,13.652725,-39.901997,22
rangiipāia,39.913452,47.355843,22
ngāti_koura,45.79057,33.790714,22
whānau_pani,36.01064,6.3492613,22
whakataupuka,24.45555,28.056879,22
tamahore,37.89388,46.085094,22
topeora,28.596508,43.196423,22
ororongo,-47.791157,23.77835,22
moka,59.46407,-13.360465,21
ahuone,-5.087309,-58.09025,21
pōhā,12.88681,-58.82011,21
ururua,11.27262,-64.92552,21
whakatōkia,-1.9479761,-50.132145,21
kohitātea,-18.093332,19.324858,21
kōaro,12.181863,-62.71802,21
miriona_heketea,-70.155594,-13.674016,21
hātepe,-13.418266,-51.162712,21
raorao,54.329803,-19.417545,21
tō_rātou_tipuna,54.75037,27.306244,21
porou,28.673529,39.58382,21
wairaweke,19.192497,20.99079,21
ātuhi,-52.41713,-12.383687,21
ōnoke,52.238773,-19.522049,21
aurere,35.590477,-22.138273,21
kāwanatanga_rīpera,-58.02668,1.4334993,21
puihi,24.52148,-60.30438,21
mohoao,-7.0954466,-38.9719,21
mataora,30.39083,41.41581,21
hoa_tauwhāinga,-26.525322,6.6277666,21
waipapa,51.001816,13.136254,21
rakataura,54.03371,23.238659,21
tūturutia,-23.156782,-1.8615379,21
kōrari,13.777081,-58.908978,21
whakapōrearea,-34.82462,-10.1347,21
puna_wai,29.896633,39.40284,21
pekapeka,27.202076,-58.116238,21
haehae,22.58163,-45.629074,21
hōhonutanga,-36.307415,-22.729448,21
kaipānui,-51.855885,22.98497,21
whakatinanatanga,-27.689709,13.373026,21
tēhea,-21.73753,-28.665903,21
aranga_ake,-35.194,35.40997,21
rīpene,-43.899727,26.451126,21
takarangi,26.801506,56.63077,21
whakamaru,20.832119,-21.329502,21
whāngaihia,21.59468,-32.169212,21
reihana,15.731826,57.407955,21
tāheke,42.64108,0.018930933,21
piu,25.329958,-50.651318,21
nihoniho,29.176067,15.404889,21
rangiriri,31.483793,2.5166273,21
mahinga_toi,-45.73933,25.538134,21
rua_mano,4.598044,-7.4073367,21
pahemo,20.377954,4.040374,21
ōna_tungāne,27.847464,52.06478,21
taipua,11.920674,48.11328,21
maheni,-48.46428,22.729774,21
mango,8.273742,-54.433014,21
rawa_hao_ika,-57.900955,-8.589813,21
taimana,26.665155,-42.674625,21
tutunui,26.785835,-32.719368,21
perohuka,21.289268,62.52964,21
whakawāteatia,25.700521,3.7581284,21
hapanihi,12.216346,16.244389,21
roanga_ake,13.073755,7.123765,21
pirinihi,3.063807,44.627747,21
taraiwa,3.1593597,15.992088,21
kōtimana,18.325386,56.64026,21
reihi,7.9694223,-35.25781,21
taituarā,-24.522465,37.464886,21
school,-16.749573,30.89737,21
tāruru_nui,-45.961475,14.742354,21
maumaharatia,-31.231483,-30.793425,21
tākina,7.1969185,19.323011,21
tūruki,8.420894,41.916298,21
whakawhiua,-31.938314,-11.419287,21
wharekahika,52.17876,3.9565458,21
whatihua,35.631153,41.28063,21
ngutuotemanu,30.873674,2.1266918,21
kaiwhiriwhiri,-18.430124,48.887707,21
huataki,-35.920654,35.432373,21
haowhenua,35.491554,-2.6084619,21
whakapuaka,52.77545,-23.953148,21
tūheitia,40.187504,50.82122,21
mahitahi,-51.225468,-18.104813,21
ōrau_noa_iho,-21.822247,-42.081085,21
wira,1.9268059,57.31515,21
tuaruatia,-20.863976,-1.102253,21
whakahauhautia,-22.951004,2.3801718,21
kāti_koa,-18.42538,25.205944,21
taetae_ake,14.935499,-2.407068,21
mate_ohorere,14.539086,1.4843954,21
tēina,28.581322,50.095203,21
atamai,-32.111473,-27.681255,21
tuhituhia,-16.3016,-6.170595,21
whakawhānuitia,-55.46138,6.5336337,21
whakakapia,-55.49654,6.504933,21
ruki_kawiti,31.054495,56.939426,21
pirimi,4.2189593,48.63213,21
kōhine,-20.628511,31.146305,21
pōrere,32.1138,0.75952363,21
pāpāhia,8.320454,47.149868,21
ōraukawa,24.567223,23.549362,21
āperahama_taonui,5.199472,40.877636,21
whakawhānautanga,-20.333364,-37.956043,21
ōtene_pītau,-21.69754,52.41874,21
rangi_topeora,48.965084,29.586472,21
eruini,17.958723,60.189163,21
mahuki,23.553385,20.021826,21
porotēhi,-21.047915,-4.6324434,21
kotahi_mano,-17.941957,-45.699753,20
paopao,9.220212,-55.79234,20
mimiti,-4.875682,-50.954945,20
tāhere,21.922432,-53.465195,20
ngakia,30.364567,-10.388928,20
horahia,15.307965,-60.295666,20
mōkena_kōhere,25.949873,60.80134,20
tapuika,49.265923,30.358744,20
tākiwira,48.545124,0.7035517,20
pōhutukawa,19.121857,-58.53952,20
taitapu,58.18056,-17.255796,20
whakatakotoranga,-54.226547,-3.999583,20
ahipara,48.058987,0.0023236522,20
hauwhā,-21.088491,-41.76472,20
hurihuri,-15.150225,-32.66445,20
marewa,14.987077,-16.251135,20
karoro,11.6065235,-60.2192,20
wana,-9.091062,-44.69928,20
uwha,13.520754,-51.518528,20
kāta,37.9515,-14.356196,20
pāpara,31.278646,36.78106,20
pirita,13.212122,-58.239285,20
takaroa,-30.855507,-16.416107,20
ruia,35.095642,49.74603,20
kahikatea,20.649626,-60.082558,20
pito_raki,55.58329,-15.626727,20
mātāpuna,-13.491158,-12.883384,20
mohi_tūrei,24.237251,61.138554,20
waitākere,52.60852,-10.321665,20
hihi,37.061947,46.35393,20
whakaorangia,-20.650984,-9.752093,20
heuheu_tūkino_ii,42.54169,48.636253,20
whaiāipo,34.279366,46.958084,20
tāhū,30.331728,40.633484,20
pākeke,-10.526024,-44.338917,20
tāne_mahuta,27.220097,-26.151316,20
hōhā,-28.014765,-16.574718,20
whea,-4.251483,-41.839508,20
whakaaraara,-37.30029,1.3758924,20
whakaroto,52.466377,-19.72555,20
whakahemohemo,26.685839,-35.49545,20
kihikihi,33.603447,-1.4282022,20
whio,26.176943,-50.514366,20
ngārehu,16.821028,-59.68752,20
aoake,28.650482,-9.062003,20
rimurapa,18.096863,-60.030403,20
kōrerotanga,-59.372314,14.416134,20
kapohia,-28.615404,-33.755497,20
karapoti,53.45462,-23.120657,20
hērangi,26.672356,61.216873,20
karaehe,-18.231123,31.450737,20
hīanga,31.146664,44.1994,20
harakoa,-30.14611,-30.303677,20
takatakahi,-40.517696,-8.331205,20
ate,23.46681,-57.42213,20
whakakao,-8.664154,-54.71361,20
hia_kē,-20.907162,-49.24563,20
kōwhaiwhai,11.2745695,-42.185177,20
miha,26.964537,55.462986,20
kānata,-25.198694,30.66677,20
whakararu,-47.859596,-10.205648,20
kaunihera_whiriwhiri,-27.644907,50.075863,20
hōrana,-23.35361,54.04948,20
tō_rātou_hokinga,35.327965,-6.96248,20
taipakeke,-33.688583,-26.137777,20
reorua,-50.61112,15.488004,20
tino_rawe,-34.12936,-28.423403,20
manakohia,-31.124357,-18.8703,20
waiataāringa,-38.86862,23.351128,20
kawerauamaki,55.996723,26.212175,20
tā_hōri_kerei,4.670784,38.72551,20
māhuhukiterangi,56.36979,25.09184,20
ngāwari_noa,-32.05753,-28.25184,20
haukitūranga,32.374855,-41.841988,20
kaingākautia,-31.815535,-30.708973,20
kokoti,28.98979,15.589214,20
kōmihana_roera,-58.542473,0.8998219,20
mautaranui,27.285461,19.001987,20
kimihia,23.108807,-21.428028,20
wete,-37.683723,-10.126251,20
ngāti_rongomaiwahine,45.068115,33.021057,20
peeti,27.838398,62.542847,20
whakatekau,-67.18311,-11.844006,20
pākōwhai,51.869244,7.547415,20
board,-29.977432,40.920113,20
urutau,-42.363567,-35.504223,20
hanganga_hou,-56.381752,-18.078796,20
porotū,-57.363804,-17.65576,20
ākenehi,2.7422872,57.78818,20
heremia,26.650772,53.630405,20
whakarae,-4.2015133,24.411411,20
kauhanga_riri,38.85787,-10.263628,20
wharekauri_arā,35.770622,15.208036,20
tāpukena,38.86029,5.9381924,20
hata,11.914616,48.11473,20
atirau,16.753344,55.019176,20
meatanga,-32.67104,-15.599361,20
rāwene,25.918163,4.0154543,20
hōia_mōrehu,-29.61449,35.798927,20
arohaina,-22.748528,-7.9099727,20
ōna_tēina,27.852518,51.786312,20
pereki,-10.791286,33.643223,20
hūtana,10.902072,52.55665,20
pēraka,-30.56994,23.576475,20
kai_waipiro,-30.790922,0.591355,20
haukāinga,12.637945,18.132608,20
tamariki_tokowhā,26.257423,49.326126,20
hōkī,-27.689049,27.916327,20
tene,46.313736,17.236488,20
pahikore,39.546738,51.81429,20
tohu_whakahōnore,-20.138649,24.841997,20
hinematioro,38.96168,48.58957,20
kāenga,36.432774,-8.88559,20
matutaera,8.356984,45.96462,20
hemonga,20.459343,5.252647,20
kupu_whakaari,6.913454,20.039131,20
mihikitekapua,43.01434,43.89175,20
pātiti,10.000134,60.484303,20
maharaia,-21.701412,34.39952,20
mātāpono_tiriti,-56.439564,-7.596145,20
wai_ngārahu,17.635803,-48.980316,20
